,0,1,2,3,4,5,6,7
99,"Hey @MNTimberwolves, that was fun. Let's do that again next week at our place.",Timberwolves,Bucks,"[""Hey @MNTimberwolves, that was fun. Let's do that again next week at our place."", '@Bucks sounds like a plan to us! Tell Jabari to tone it down with the late-game dunks though, alright?']",2,"['17 Oct 2014', '17 Oct 2014']","['Milwaukee Bucks', 'Timberwolves']",2
100,When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW,Timberwolves,Bucks,"['When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW', 'Love you ']",2,"['Aug 21 2017', 'Aug 21 2017']","['Phoenix Suns', 'Timberwolves']",2
101,Wolves on a 17-4 run. #RTZpic.twitter.com/jdW22ebkLc,Timberwolves,Raptors,"['Wolves on a 17-4 run. #RTZpic.twitter.com/jdW22ebkLc', '.@Raptors ']",2,"['24 Feb 2016', '24 Feb 2016']","['Toronto Raptors', 'Timberwolves']",2
102,"Hey @Raptors fans, let's be friends.

Technically #WeTheNorthToo.pic.twitter.com/7SiUhpT2y9",Timberwolves,Raptors,"[""Hey @Raptors fans, let's be friends.\n\nTechnically #WeTheNorthToo.pic.twitter.com/7SiUhpT2y9"", ""@trailblazers @Raptors oh, so you're just going to forget about us...""]",2,"['30 Dec 2014', '30 Dec 2014']","['Trail Blazers', 'Timberwolves']",2
103,Make that 8 pts for @greivisvasquez in 1:57 to start 2nd Q... #RTZ #WeTheNorthpic.twitter.com/7SJiJnxHkm,Timberwolves,Raptors,"['Make that 8 pts for @greivisvasquez in 1:57 to start 2nd Q... #RTZ #WeTheNorthpic.twitter.com/7SJiJnxHkm', '@Raptors :(', '@MNTimberwolves Loooooooong way to go....', '@Raptors ']",4,"['1 Apr 2015', '1 Apr 2015', '1 Apr 2015', '1 Apr 2015']","['Toronto Raptors', 'Timberwolves', 'Toronto Raptors', 'Timberwolves']",4
104,"Hey @Raptors and @SacramentoKings... Is it our turn yet?? 
#WolvesInVegaspic.twitter.com/Yve411JSSV",Timberwolves,SacramentoKings,"['Hey @Raptors and @SacramentoKings... Is it our turn yet?? \n#WolvesInVegaspic.twitter.com/Yve411JSSV', '@MNTimberwolves @Raptorspic.twitter.com/A4cmmLsEzt', '@SacramentoKings @Raptors #NoChillpic.twitter.com/zwrMbTJIzl']",3,"['10 Jul 2015', '10 Jul 2015', '10 Jul 2015']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
105,"Getting ready for some late night #Twolves action like...

#MINatSAC pic.twitter.com/R9moxymAKT",Timberwolves,SacramentoKings,"['Getting ready for some late night #Twolves action like...\n\n#MINatSAC pic.twitter.com/R9moxymAKT', '@Timberwolvespic.twitter.com/Iz4N1cngzl', '.@SacramentoKings ']",3,"['7 Apr 2016', '7 Apr 2016', '7 Apr 2016']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
106,Zach with 5 straight!,Timberwolves,SacramentoKings,"['Zach with 5 straight!', '@Timberwolves can he chill?', '.@SacramentoKings #NoChill', '@Timberwolvespic.twitter.com/cQCoFZVCS6', '.@SacramentoKingspic.twitter.com/wLqJqIJsu9']",5,"['27 Nov 2015', '27 Nov 2015', '27 Nov 2015', '27 Nov 2015', '27 Nov 2015']","['Timberwolves', 'Sacramento Kings', 'Timberwolves', 'Sacramento Kings', 'Timberwolves']",5
107,"End 1st Qtr: Kings trail Wolves 31-23, Casspi 9pts, McLemore 4pts, Gay 3pts 3asts. ",Timberwolves,SacramentoKings,"['End 1st Qtr: Kings trail Wolves 31-23, Casspi 9pts, McLemore 4pts, Gay 3pts 3asts. ', '@SacramentoKings :)']",2,"['7 Apr 2015', '7 Apr 2015']","['Sacramento Kings', 'Timberwolves']",2
108,It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062,Timberwolves,SacramentoKings,"['It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062', "".@dallasmavs Did you say #GIFParty? We'll see your Zaza and raise you Mirza.pic.twitter.com/LqLelHlWZy"", "".@Suns @dallasmavs you can't have a #GIFParty without inviting Chuck.pic.twitter.com/mytWPPYgiO"", '.@NBAonTNT @dallasmavspic.twitter.com/Y2CSqdFPv4', '.@Suns @NBAonTNT #GIFpartypic.twitter.com/RIFTbwPgiS', "".@dallasmavs @Suns @NBAonTNT\n\nWhat's a party without balloons!? \n\n#GIFPartypic.twitter.com/u4gopRExDq"", "".@Timberwolves @dallasmavs @NBAonTNT We love balloons. We've got the old school music too. #GIFPartypic.twitter.com/Aig01EG1j3"", '.@Suns @Timberwolves @NBAonTNT Balloons are great. Music is great. We’ll bring the Dirk Dab.  #GIFpartypic.twitter.com/r9o77uMPb9', '.@dallasmavs @Suns @Timberwolves @NBAonTNT you guys mind if we turn it up a bit? #GIFPartypic.twitter.com/uzyWaZdxVo', '.@Bucks @dallasmavs @Suns @Timberwolves @NBAonTNT you guys going to have a #GIFParty and not even invite Quincy? pic.twitter.com/wcC2QgyWG8', '.@SacramentoKings @Bucks @dallasmavs @Suns @NBAonTNT \n\nQuincy can come as long as KAT can come. #GIFPartypic.twitter.com/W9stbLFpkI']",11,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['Dallas Mavericks', 'Phoenix Suns', 'NBA on TNT', 'Phoenix Suns', 'Dallas Mavericks', 'Timberwolves', 'Phoenix Suns', 'Dallas Mavericks', 'Milwaukee Bucks', 'Sacramento Kings', 'Timberwolves']",11
109,"WIGGS OH MY! 

Welcome to the poster collection...@SacramentoKingspic.twitter.com/dCFss6BkUk",Timberwolves,SacramentoKings,"['WIGGS OH MY! \n\nWelcome to the poster collection...@SacramentoKingspic.twitter.com/dCFss6BkUk', '@Timberwolvespic.twitter.com/oV5ZaJyY3E', '.@SacramentoKings ']",3,"['23 Mar 2016', '23 Mar 2016', '23 Mar 2016']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
110,Any guess as to who these young pups came to see play? #SACatMINpic.twitter.com/GRuXmLOh2z,Timberwolves,SacramentoKings,"['Any guess as to who these young pups came to see play? #SACatMINpic.twitter.com/GRuXmLOh2z', '@Timberwolves DeMarcus Cousins?', ""@SacramentoKings - They see us rollin', they hatin'.pic.twitter.com/imIEDx0DZ6""]",3,"['18 Dec 2015', '18 Dec 2015', '18 Dec 2015']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
111,KAT turned that Rondo lay-up attempt away like...pic.twitter.com/QAZipgEELZ,Timberwolves,SacramentoKings,"['KAT turned that Rondo lay-up attempt away like...pic.twitter.com/QAZipgEELZ', '@Timberwolves https://twitter.com/SacramentoKings/status/670443678461136897\xa0… :)', '.@SacramentoKings must be a UK thing?']",3,"['27 Nov 2015', '27 Nov 2015', '27 Nov 2015']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
112,"We aren't sure if that rim is OK after that LaVine dunk. 

Seriously. Someone check. We're worried.",Timberwolves,SacramentoKings,"[""We aren't sure if that rim is OK after that LaVine dunk. \n\nSeriously. Someone check. We're worried."", ""@Timberwolves it's okay. That last miss just proved it."", '@SacramentoKings\n#BAZZGETSBUCKETS\n\nBetter check the rim again.']",3,"['18 Dec 2015', '18 Dec 2015', '18 Dec 2015']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
113,.@SacramentoKings This Marco fella..pic.twitter.com/4DlQMKHtq0,Timberwolves,SacramentoKings,"['.@SacramentoKings This Marco fella..pic.twitter.com/4DlQMKHtq0', '@Timberwolvespic.twitter.com/ZTl55Ov2vp', '.@SacramentoKingspic.twitter.com/fzPk9XnMEm']",3,"['27 Nov 2015', '27 Nov 2015', '27 Nov 2015']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
114,Are you two the same person...  #NIKExNBApic.twitter.com/4AeB9MjCDd,Timberwolves,SacramentoKings,"['Are you two the same person...  #NIKExNBApic.twitter.com/4AeB9MjCDd', ""We're all here to make a Statement ""]",2,"['Sep 15 2017', 'Sep 15 2017']","['Sacramento Kings', 'Timberwolves']",2
115,"AND1 for Wiggins! He's got 6PTs on 3/4FG. #Twolves are rollin', 14-5 lead with 8:22 left in the first!",Timberwolves,SacramentoKings,"[""AND1 for Wiggins! He's got 6PTs on 3/4FG. #Twolves are rollin', 14-5 lead with 8:22 left in the first!"", '@Timberwolves can he not', '@SacramentoKings pic.twitter.com/z97CUTIz4S']",3,"['18 Dec 2015', '18 Dec 2015', '18 Dec 2015']","['Timberwolves', 'Sacramento Kings', 'Timberwolves']",3
116,Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks,Timberwolves,Sixers,"[""Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks"", 'pick us!pic.twitter.com/hkxxZyHVpa', ""What's up, @clarknova11? @ATLHawks @Sixers @Pacers @Bucks @PelicansNBApic.twitter.com/f2OTdhgive""]",3,"['17 Jun 2016', '17 Jun 2016', '17 Jun 2016']","['Jeremy', 'Atlanta Hawks', 'Timberwolves']",3
117,"Only on the team 5 days and already contributing! 

Shved, Shvedd, n Shveddy… #NBACartoonspic.twitter.com/gJiJUGWs4V",Timberwolves,Sixers,"['Only on the team 5 days and already contributing! \n\nShved, Shvedd, n Shveddy… #NBACartoonspic.twitter.com/gJiJUGWs4V', '@Sixers OH. MY.']",2,"['27 Aug 2014', '27 Aug 2014']","['Philadelphia 76ers', 'Timberwolves']",2
118,The 2014-15 #NBASchedule is released tomorrow! #Nuggetspic.twitter.com/u0sBFqY3ZX,Timberwolves,Sixers,"['The 2014-15 #NBASchedule is released tomorrow! #Nuggetspic.twitter.com/u0sBFqY3ZX', "".@denvernuggets We're pretty pumped too!pic.twitter.com/1RsaaIQbm3"", '. @Sixers @denvernuggets guys...we like #NBAschedule parties too!pic.twitter.com/IMjg3PCwyd', ""@Bucks @Sixers NOW it's a party!"", '.@denvernuggets @Bucks @Sixers the party don’t start till we walk in. #NBASchedulepic.twitter.com/lgbRFSxBme', "".@dallasmavs @denvernuggets @Bucks @Sixers It's not a party without ... SNACKS!pic.twitter.com/RPkSepRhdY"", '@Suns @dallasmavs @Bucks @Sixers okay, you officially made up for your orange slices #NBASweets.', '@denvernuggets @Suns @dallasmavs @Sixers Typical Phoenix. Showing up to the .GIF party with no GIF. Probably pronounce it ""JIF"" too.', ""@Bucks @denvernuggets @dallasmavs @Sixers We don't need to show off our digital know how. Just need to bring the snacks."", "".@Suns @Bucks @denvernuggets @dallasmavs @Sixers did someone say they're bringing snacks?!pic.twitter.com/1ywpJiOXK7""]",10,"['12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014']","['Denver Nuggets', 'Philadelphia 76ers', 'Milwaukee Bucks', 'Denver Nuggets', 'Dallas Mavericks', 'Phoenix Suns', 'Denver Nuggets', 'Milwaukee Bucks', 'Phoenix Suns', 'Timberwolves']",10
119,"For the third time in four nights, @Dame_Lillard has thrown down a two-handed dunk! #tbTop5 #PORatMINhttps://amp.twimg.com/v/0bb4fd73-840e-4ccd-9884-1db237d36dcf …",Timberwolves,trailblazers,"['For the third time in four nights, @Dame_Lillard has thrown down a two-handed dunk! #tbTop5 #PORatMINhttps://amp.twimg.com/v/0bb4fd73-840e-4ccd-9884-1db237d36dcf\xa0…', '@trailblazers do we make the #tbTop5? https://vine.co/v/O6z3Y2UmOrQ\xa0 :)', '@MNTimberwolves it got nudged out by this onehttps://www.youtube.com/watch?v=JhdYpW2ocso\xa0…', '@trailblazerspic.twitter.com/wnEvH25wiD', '@MNTimberwolvespic.twitter.com/APKiRjYIVh', '@trailblazerspic.twitter.com/77lMu0hR2G']",6,"['10 Dec 2014', '10 Dec 2014', '10 Dec 2014', '10 Dec 2014', '10 Dec 2014', '10 Dec 2014']","['Trail Blazers', 'Timberwolves', 'Trail Blazers', 'Timberwolves', 'Trail Blazers', 'Timberwolves']",6
120,"Welcome to Rip City, @Timberwolves!

#MINatPOR

Game Day Hub » http://rip.city/1RL1GJq pic.twitter.com/CzHJ7miTC6",Timberwolves,trailblazers,"['Welcome to Rip City, @Timberwolves!\n\n#MINatPOR\n\nGame Day Hub » http://rip.city/1RL1GJq\xa0pic.twitter.com/CzHJ7miTC6', '.@trailblazers pic.twitter.com/LSChwLG8A1']",2,"['9 Apr 2016', '9 Apr 2016']","['Trail Blazers', 'Timberwolves']",2
121,"Aldridge - 11
Timberwolves - 16",Timberwolves,trailblazers,"['Aldridge - 11\nTimberwolves - 16', '@trailblazers ']",2,"['8 Apr 2015', '8 Apr 2015']","['Trail Blazers', 'Timberwolves']",2
122,KAT will DUNK ON YOU!,Timberwolves,trailblazers,"['KAT will DUNK ON YOU!', '@Timberwolvespic.twitter.com/lGsdm1MOh0', '.@trailblazers Sorry not Sorry ']",3,"['31 Jan 2016', '31 Jan 2016', '31 Jan 2016']","['Timberwolves', 'Trail Blazers', 'Timberwolves']",3
123,"Greetings from the Twin Cities!

 » http://rip.city/2mtZQDZ pic.twitter.com/SlpgIreaJ0",Timberwolves,trailblazers,"['Greetings from the Twin Cities!\n\n » http://rip.city/2mtZQDZ\xa0pic.twitter.com/SlpgIreaJ0', '.@trailblazers Hi ']",2,"['Mar 6 2017', 'Mar 6 2017']","['Trail Blazers', 'Timberwolves']",2
124,Gary Neal with 21 PTS off the bench! ,Timberwolves,trailblazers,"['Gary Neal with 21 PTS off the bench! ', '@MNTimberwolves can you tell him to knock it off.', '@trailblazerspic.twitter.com/fbvYq2fZS3']",3,"['7 Mar 2015', '7 Mar 2015', '7 Mar 2015']","['Timberwolves', 'Trail Blazers', 'Timberwolves']",3
125,"Remember to send your well wishes to Wes using #WithWes. 

We'll add them to our digital 'Get Well Soon' card » http://Rip.City/WithWes ",Timberwolves,trailblazers,"[""Remember to send your well wishes to Wes using #WithWes. \n\nWe'll add them to our digital 'Get Well Soon' card » http://Rip.City/WithWes\xa0"", '@trailblazers @wessywes2 wishing a speedy recovery to you, Wes. Our thoughts are with you. #WithWes']",2,"['7 Mar 2015', '7 Mar 2015']","['Trail Blazers', 'Timberwolves']",2
126,CJ has a hook shot? CJ has a hook shot!pic.twitter.com/ItjDZsnGHZ,Timberwolves,trailblazers,"['CJ has a hook shot? CJ has a hook shot!pic.twitter.com/ItjDZsnGHZ', '.@trailblazers pic.twitter.com/UNhc4XhYYs']",2,"['9 Apr 2016', '9 Apr 2016']","['Trail Blazers', 'Timberwolves']",2
127,@RachaelHoops @MNTimberwolves just gonna put this right here » http://Rip.City/champs ,Timberwolves,trailblazers,"['@RachaelHoops @MNTimberwolves just gonna put this right here » http://Rip.City/champs\xa0', ""@trailblazers @RachaelHoops ain't nobody got time to read that, Blazers.""]",2,"['7 Mar 2015', '7 Mar 2015']","['Trail Blazers', 'Timberwolves']",2
128,Is everybody ok?,Timberwolves,trailblazers,"['Is everybody ok?', 'we good']",2,"['Apr 3 2017', 'Apr 3 2017']","['Trail Blazers', 'Timberwolves']",2
129,"Wes just hit his FIFTH 3-pointer of the game!

This is his third straight game with at least five 3-pointers.pic.twitter.com/Y0qQxNgh4K",Timberwolves,trailblazers,"['Wes just hit his FIFTH 3-pointer of the game!\n\nThis is his third straight game with at least five 3-pointers.pic.twitter.com/Y0qQxNgh4K', '@trailblazers not cool, Wes.', '@MNTimberwolves sorry not sorry', ""@trailblazers he has cheat codes, doesn't he? @NBA2K, we know you're in on this...""]",4,"['30 Nov 2014', '30 Nov 2014', '30 Nov 2014', '30 Nov 2014']","['Trail Blazers', 'Timberwolves', 'Trail Blazers', 'Timberwolves']",4
130,@MNTimberwolves #14 get a tattoo sponsorship since we saw him last?,Timberwolves,trailblazers,"['@MNTimberwolves #14 get a tattoo sponsorship since we saw him last?', '@trailblazers you noticed!']",2,"['7 Mar 2015', '7 Mar 2015']","['Trail Blazers', 'Timberwolves']",2
131,"Hey @Raptors fans, let's be friends.

Technically #WeTheNorthToo.pic.twitter.com/7SiUhpT2y9",Timberwolves,trailblazers,"[""Hey @Raptors fans, let's be friends.\n\nTechnically #WeTheNorthToo.pic.twitter.com/7SiUhpT2y9"", ""@trailblazers @Raptors oh, so you're just going to forget about us...""]",2,"['30 Dec 2014', '30 Dec 2014']","['Trail Blazers', 'Timberwolves']",2
132,ugh good game @timberwolves sheeshpic.twitter.com/Zgob0O932u,Timberwolves,trailblazers,"['ugh good game @timberwolves sheeshpic.twitter.com/Zgob0O932u', '.@trailblazers It was fun \n#MINatPOR']",2,"['9 Apr 2016', '9 Apr 2016']","['Trail Blazers', 'Timberwolves']",2
133,Att: @trailblazershttps://twitter.com/steventurous/status/574295813934948352 …,Timberwolves,trailblazers,"['Att: @trailblazershttps://twitter.com/steventurous/status/574295813934948352\xa0…', '@steventurouspic.twitter.com/6crq6YKIDq', '@trailblazers @steventurous that Steve fellow sure is a smart guy.']",3,"['7 Mar 2015', '7 Mar 2015', '7 Mar 2015']","['Steve McPherson', 'Trail Blazers', 'Timberwolves']",3
134,Meyers!pic.twitter.com/LOWcJEAqUu,Timberwolves,trailblazers,"['Meyers!pic.twitter.com/LOWcJEAqUu', '.@trailblazers He can stop any time now...', '@Timberwolves one does not simply “stop"" Legendpic.twitter.com/o2Z9Tjj6Jf', '.@trailblazers umm..you mean *Legend*pic.twitter.com/zVzU0dfKYB']",4,"['5 Dec 2015', '5 Dec 2015', '5 Dec 2015', '5 Dec 2015']","['Trail Blazers', 'Timberwolves', 'Trail Blazers', 'Timberwolves']",4
135,Good game @MNTimberwolves… brbpic.twitter.com/7UANs9c79u,Timberwolves,trailblazers,"['Good game @MNTimberwolves… brbpic.twitter.com/7UANs9c79u', '@trailblazerspic.twitter.com/4qb8vYJnjY']",2,"['7 Mar 2015', '7 Mar 2015']","['Trail Blazers', 'Timberwolves']",2
136,KAT showing off the post moves ,Timberwolves,trailblazers,"['KAT showing off the post moves ', '@Timberwolvespic.twitter.com/BM5yZWDHNG', '.@trailblazers pic.twitter.com/95QgbKtItm']",3,"['31 Jan 2016', '31 Jan 2016', '31 Jan 2016']","['Timberwolves', 'Trail Blazers', 'Timberwolves']",3
137,KAT from Deep!!,Timberwolves,trailblazers,"['KAT from Deep!!', '@Timberwolvespic.twitter.com/RyYI6x31jn', 'The @trailblazers trying to stop KAT..pic.twitter.com/hVfFGUem8Y', '@Timberwolvespic.twitter.com/J4ELMTJnT1', '.@trailblazerspic.twitter.com/pUIh7RMVRr']",5,"['31 Jan 2016', '31 Jan 2016', '31 Jan 2016', '31 Jan 2016', '31 Jan 2016']","['Timberwolves', 'Trail Blazers', 'Timberwolves', 'Trail Blazers', 'Timberwolves']",5
